brand,name,price,link
Infinix ,"Hot S4 - 32GB+3GB (Dual SIM),32MP AI Selfie - Blue","15,999",https://www.jumia.co.ke/infinix-hot-s4-32gb3gb-dual-sim32mp-ai-selfie-blue-16112487.html
Samsung ,"Galaxy S10e, 5.8"", 128 + 6 GB (Dual SIM), White","67,000",https://www.jumia.co.ke/samsung-galaxy-s10e-5.8-128-6-gb-dual-sim-white-17630932.html
,,,
Nokia ,Nokia 1682 Color Screen Low Price Mobile Phone Old Straight Cell Phone Blue,"1,699",https://www.jumia.co.ke/nokia-nokia-1682-color-screen-low-price-mobile-phone-old-straight-cell-phone-blue-14456422.html
HISENSE ,"F10,8GB (Dual SIM),Gold.","8,499",https://www.jumia.co.ke/f108gb-dual-simgold.-hisense-mpg141506.html
Generic ,smart wristband smart watch heart rate monitor id115 black,998,https://www.jumia.co.ke/generic-smart-wristband-smart-watch-heart-rate-monitor-id115-black-13859098.html
Apple ,"iPhone 6s Plus - 5.5"" - 64GB - 2GB RAM - 12MP Camera - Single SIM - Gold","36,999",https://www.jumia.co.ke/iphone-6s-plus-5.5-64gb-2gb-ram-12mp-camera-gold-apple-mpg4968.html
Apple ,"IPhone 8 4.7-Inch HD (2GB,64GB ROM) IOS 11, 12MP + 7MP 4G  Smartphone - Silver","56,500",https://www.jumia.co.ke/apple-iphone-8-4.7-inch-hd-2gb64gb-rom-ios-11-12mp-7mp-4g-smartphone-silver-18056718.html
,,,
Samsung ,"Galaxy S8 Edge 5.8 Inches (4GB,64GB ROM)Single SIM -   Arctic Silver","35,999",https://www.jumia.co.ke/samsung-galaxy-s8-edge-5.8-inches-4gb64gb-romsingle-sim-arctic-silver-16839303.html
HTC ,HTC  M8 Smartphone Unlock 16GB ROM Dual Rear Camera-GRAYSecond-hand phone,"7,200",https://www.jumia.co.ke/htc-htc-m8-smartphone-unlock-16gb-rom-dual-rear-camera-graysecond-hand-phone-15164315.html
Apple ,"iPhone 4S -3.5'', 32GB+512MB RAM (Refr b Phone) - Black","5,990",https://www.jumia.co.ke/apple-iphone-4s-3.5-32gb512mb-ram-refr-b-phone-black-15969294.html
Ulefone ,"ARMOR 5, 5.85"", 4GB + 64GB - Black","19,999",https://www.jumia.co.ke/armor-5-5.85-4gb-ram-64gb-rom-octa-core-waterproof-black-ulefone-mpg137927.html
Nokia ,"Nokia X6 5.8 Inch FHD+(4GB,64GB ROM)4G LTE Smartphone-Black","16,999",https://www.jumia.co.ke/x6-5.8-4gb-ram-64gb-rom-android-8.1-octa-core-16.0mp-5.0mp-rear-cameras-fingerprint-sensor-face-id-black-nokia-mpg122884.html
,,,
Samsung ,Galaxy Note 3 N9005  5.7Inch 3GB+ 32GB 13MP - Black,"11,900",https://www.jumia.co.ke/samsung-galaxy-note-3-n9005-5.7inch-3gb-32gb-13mp-black-16623516.html
TECNO ,"Spark 3 Pro, 6.2"", 32GB + 2GB (Dual SIM), Black","12,298",https://www.jumia.co.ke/spark-3-pro-6.2-32gb-2gb-dual-sim-black-tecno-mpg163022.html
TECNO ,"Spark 3- 6.2"", 16GB + 2GB (Dual SIM), Black","11,000",https://www.jumia.co.ke/tecno-spark-3-6.2-16gb-2gb-dual-sim-black-17509616.html
Samsung ,"Galaxy A10 - 6.2"", 32GB+2GB RAM,4G - Blue + FREE OTG Cable","13,450",https://www.jumia.co.ke/galaxy-a10-6.2-32gb2gb-ram4g-blue-free-otg-cable-samsung-mpg154479.html
Infinix ,"Hot S4 - 6.2"",3GB+32GB,Dual SIM,4G - BLUE","16,000",https://www.jumia.co.ke/hot-s4-6.23gb32gbdual-sim4g-blue-infinix-mpg162499.html
,,,
TECNO ,Camon 11 (32GB+3GB) 6.2-inch 16MP  Black,"14,100",https://www.jumia.co.ke/tecno-camon-11-32gb3gb-6.2-inch-16mp-black-18509407.html
Samsung ,Galaxy Note 5 N9200 4G LTE 5.7' Phone Octa Core 4GB RAM 32GB ROM 16MP,"22,387",https://www.jumia.co.ke/samsung-galaxy-note-5-n9200-4g-lte-5.7-phone-octa-core-4gb-ram-32gb-rom-16mp-14795708.html
Infinix ,Zero 6 Pro - (6GB+128GB) (Dual SIM)4G -Cyan,"32,999",https://www.jumia.co.ke/zero-6-pro-6gb128gb-dual-sim4g-cyan-infinix-mpg149392.html
Gtel ,"A718 Xplora Plus - 5.0"" - 8GB - 1GB RAM (Dual SIM) - Black","8,500",https://www.jumia.co.ke/gtel-a718-xplora-plus-5.0-8gb-1gb-ram-dual-sim-black-16331267.html
Generic ,"Smartphone X21 6.2'' (4GB RAM, 64GB ROM)Oreo Dual SIM-Red","10,980",https://www.jumia.co.ke/generic-smartphone-x21-6.2-4gb-ram-64gb-romoreo-dual-sim-red-13966227.html
,,,
Apple ,"IPhone 6, 32GB + 1GB (Single SIM), Gold","20,999",https://www.jumia.co.ke/iphone-6-32gb-1gb-single-sim-gold-apple-mpg124540.html
TECNO ,"Spark 3 ,16GB,2GB,Dual SIM,Black","11,400",https://www.jumia.co.ke/spark-3-16gb2gbdual-simblack-tecno-mpg165053.html
Huawei ,"Y9 - 2019, 64GB, 4GB RAM, 16MP+2MP, 4G (Dual SIM) Black","20,999",https://www.jumia.co.ke/y9-2019-64gb-4gb-ram-16mp2mp-4g-dual-sim-black-huawei-mpg162432.html
Infinix ,"Hot 7, 32GB +2GB Dual SIM Quad-Core 1.3GHz Processor, Purple","11,800",https://www.jumia.co.ke/hot-7-32gb-2gb-dual-sim-quad-core-1.3ghz-processor-purple-infinix-mpg162497.html
TECNO ,"Spark 2, 1GB+16GB, Android 8.1, Face Unlock, (Dual SIM), Black","10,490",https://www.jumia.co.ke/spark-2-16gb-1gb-ram-13mp-camera-dual-sim-midnight-black.-tecno-mpg123354.html
,,,
Cubot ,"Cubot P20 - 4G - 6.18"" - (4GB RAM + 64GB ROM) - Android 8.0 - 4000mAh - Black","14,900",https://www.jumia.co.ke/cubot-cubot-p20-4g-6.18-4gb-ram-64gb-rom-android-8.0-4000mah-black-15456928.html
TECNO ,"Camon 11 -[32GB+3GB RAM]- 4GLTE -6.2"" -16MP- Dual SIM- Black","14,299",https://www.jumia.co.ke/camon-11-32gb3gbram-4glte-6.2-16mp-dual-sim-black-tecno-mpg126755.html
Kokobuy ,Ultra Thin Card Pocket Mini Mobile Phone Dual Band Low Radiation Kids,"1,441",https://www.jumia.co.ke/kokobuy-ultra-thin-card-pocket-mini-mobile-phone-dual-band-low-radiation-kids-13501085.html
Apple ,IPhone 7 Plus - 5.5'' - 32GB ROM + 3GB RAM -  Smartphone - Black,"45,400",https://www.jumia.co.ke/apple-iphone-7-plus-5.5-32gb-rom-3gb-ram-smartphone-black-18009923.html
OnePlus ,"oriiginal 128 Gb Rom 6 Ram Fingerprint Nfc Snapdragon 845 6,41 Full Screen'","70,765",https://www.jumia.co.ke/oneplus-oriiginal-128-gb-rom-6-ram-fingerprint-nfc-snapdragon-845-641-full-screen-13499836.html
,,,
Nokia ,"3.2 - 6.26"" - 32GB + 3GB RAM - 13MP Camera - Black","13,500",https://www.jumia.co.ke/nokia-3.2-6.26-32gb-3gb-ram-13mp-camera-black-18084653.html
TECNO ,"CAMON 11, 3GB + 32GB (Dual SIM), Blue +Ring","15,000",https://www.jumia.co.ke/tecno-camon-11-3gb-32gb-dual-sim-blue-ring-16224654.html
Apple ,iPhone 6S - 64GB - 2GB RAM - 12MP Camera -4G - Silver,"29,999",https://www.jumia.co.ke/iphone-6s-64gb-2gb-ram-12mp-camera-4g-silver-apple-mpg165092.html
Infinix ,"ZERO 5 Pro - 5.98 "",(6GB+128GB ),Dual SIM -Bronze Gold Black","22,999",https://www.jumia.co.ke/infinix-zero-5-pro-5.98-6gb128gb-dual-sim-bronze-gold-black-16073962.html
Lenovo ,K5 Pro 4G Phablet Android 8.1 Octa Core 4GB+64GB-Black,"15,738",https://www.jumia.co.ke/lenovo-k5-pro-4g-phablet-android-8.1-octa-core-4gb64gb-black-12789137.html
,,,
Huawei ,"P30 Lite, 6.15"", 128GB + 4GB (Dual SIM), Black + Free gift","25,899",https://www.jumia.co.ke/p30-lite-6.15-128gb-4gb-dual-sim-black-huawei-mpg162413.html
OPPO ,"A5s, 6.2"", 32GB + 2GB  (Dual SIM) 4G, Red","16,999",https://www.jumia.co.ke/oppo-a5s-6.2-32gb-2gb-dual-sim-4g-red-17271919.html
Apple ,iPhone 5s - 64GB - 1GB RAM - 8MP Camera - Single SIM - Grey,"17,498",https://www.jumia.co.ke/apple-iphone-5s-64gb-1gb-ram-8mp-camera-single-sim-grey-4319727.html
Oukitel ,"WP1 - 5.5"" 4G Android 8.1 4GB/64GB OTG 5000mAh Fingerprint EU - Black","18,090",https://www.jumia.co.ke/oukitel-wp1-5.5-4g-android-8.1-4gb64gb-otg-5000mah-fingerprint-eu-black-14831046.html
TECNO ,POP2 - 5.5''- 8Gb+1GB RAM - 8MP -(Dual sim) - Black,"6,830",https://www.jumia.co.ke/pop2-5.5-8gb1gb-ram-8mp-dual-sim-black-tecno-mpg134146.html
,,,
Samsung ,"Galaxy S8  (4GB, 64GB) - Maple Gold","34,980",https://www.jumia.co.ke/galaxy-s8-4gb-64gb-maple-gold-samsung-mpg154498.html
Apple , IPhone 6Plus 5.5-Inch 1G+128G  8MP  HD Smartphone–Silver,"33,500",https://www.jumia.co.ke/apple-iphone-6plus-5.5-inch-1g128g-8mp-hd-smartphonesilver-14511915.html
Samsung ,"Galaxy S8 5.8 Inches Dual SIM card(4GB,64GB)-Black","36,660",https://www.jumia.co.ke/samsung-galaxy-s8-5.8-inches-dual-sim-card4gb64gb-black-12969944.html
OPPO ,"A3s - 6.2"" - 2GB RAM - 16GB - 13+2MP Camera - 4230mAh - Dual SIM 4G - dark purple + Free Data Cable","13,900",https://www.jumia.co.ke/oppo-a3s-6.2-2gb-ram-16gb-132mp-camera-4230mah-dual-sim-4g-dark-purple-free-data-cable-18075517.html
Apple ,iPhone 8 - 64GB - 2GB RAM - Single SIM - Gold,"62,500",https://www.jumia.co.ke/apple-iphone-8-64gb-2gb-ram-single-sim-gold-17276886.html
,,,
Samsung ,Samsung Galaxy Note8 (Single SIM) 6GB RAM+ 64GB ROM Black,"47,990",https://www.jumia.co.ke/samsung-samsung-galaxy-note8-single-sim-6gb-ram-64gb-rom-black-13637180.html
Fashion ,"Mini Android Smartphone 4G Mobile Cell High Resolution Screen MTK6572M 5.0"" TN(854*480) LCD-gold","3,499",https://www.jumia.co.ke/fashion-mini-android-smartphone-4g-mobile-cell-high-resolution-screen-mtk6572m-5.0-tn854480-lcd-gold-17896227.html
Nokia ,X5 5.86 - 3GB - 32GB -13MP Camera - 4G LTE Dual Sim - Blue,"13,899",https://www.jumia.co.ke/x5-5.86-3gb-ram-32gb-13mp-camera-dual-sim-4g-lte-blue-nokia-mpg147063.html
TECNO ,TECNO T528 - Dual SIM - Grey,"2,599",https://www.jumia.co.ke/t528-dual-sim-grey-tecno-mpg14968.html
DOOGEE ,"BL7000 5.5-Inch (4GB, 64GB ROM) Android 7.0, (13MP + 13MP) Dual + 13 MP 4G Smartphone - Black","12,000",https://www.jumia.co.ke/doogee-bl7000-5.5-inch-4gb-64gb-rom-android-7.0-13mp-13mp-dual-13-mp-4g-smartphone-black-16314452.html
,,,
Generic ,X23 4GB+64GB Android Phone DualSim 6.2Inch Octa-Core 4G Blue,"13,000",https://www.jumia.co.ke/generic-x23-4gb64gb-android-phone-dualsim-6.2inch-octa-core-4g-blue-15224083.html
Samsung ,"Galaxy A50 - 128GB Rom - 4GB Ram, 4000mAh, Dual SIM 4G-Black ","28,999",https://www.jumia.co.ke/galaxy-a50-128gb-rom-4gb-ram-4000mah-dual-sim-4g-black-samsung-mpg151884.html
TECNO ,"F1 - [8GB+1GB RAM] - 5.0"" Display - 2000mAh Battery-dark blue","6,300",https://www.jumia.co.ke/tecno-f1-8gb1gb-ram-5.0-display-2000mah-battery-dark-blue-15400779.html
Generic ,"PROTRULY V10S, 4GB +64GB (Daul SIM), Black","19,900",https://www.jumia.co.ke/generic-protruly-v10s-4gb-64gb-daul-sim-black-14811426.html
Samsung ,"Galaxy S10e - 5.8"" -  128GB + 6GB - Dual SIM - Green","64,952",https://www.jumia.co.ke/samsung-galaxy-s10e-5.8-128gb-6gb-dual-sim-green-14768804.html
,,,
Generic ,4GB RAM+32GB ROM Android Smartphone Dual Sim 6.0 Inch / 5.0 Inch MTK6580 Octa Core 3G - Gold/Multi,"4,303",https://www.jumia.co.ke/generic-4gb-ram32gb-rom-android-smartphone-dual-sim-6.0-inch-5.0-inch-mtk6580-octa-core-3g-goldmulti-17175065.html
Motorola ,Motorola RAZR V3i Feature Phone - Gold,"3,999",https://www.jumia.co.ke/motorola-motorola-razr-v3i-feature-phone-gold-14645556.html
Infinix ,"HOT 7 -32GB,2GB,6.2"",13MP, 4000mAh,Dual SIM - Black FREE AUX","11,399",https://www.jumia.co.ke/infinix-hot-7-32gb2gb6.213mp-4000mahdual-sim-black-free-aux-15849038.html
OPPO ,"A5s - 32GB Rom - 2GB Ram, 6.2"", 4230mAh, Dual SIM 4G - Black","17,999",https://www.jumia.co.ke/oppo-a5s-32gb-rom-2gb-ram-6.2-4230mah-dual-sim-4g-black-17610952.html
TECNO ,"Phantom 8 5.7"",64GB+6GB, Champagne Gold","16,999",https://www.jumia.co.ke/tecno-phantom-8-5.764gb6gb-champagne-gold-18665601.html
,,,
Atouch  ,"A7+ -  7"" - 16GB +1GB, 5MP - Gold + Protector+Power Bank+OTG","4,930",https://www.jumia.co.ke/atouch-a7-7-16gb-1gb-5mp-gold-protectorpower-bankotg-16112574.html
Apple ,IPhone 6 4.7-Inch 1G+16G 8MP 4G LTE Smartphone HD–Grey,"16,990",https://www.jumia.co.ke/apple-iphone-6-4.7-inch-1g16g-8mp-4g-lte-smartphone-hdgrey-13286600.html
Samsung ,"Galaxy S7 Edge - 5.5"" - 12MP Camera - Dual SIM -Black Onyx","29,900",https://www.jumia.co.ke/samsung-galaxy-s7-edge-5.5-12mp-camera-dual-sim-black-onyx-17509588.html
Samsung ,"Galaxy Note 4 N910 (Single SIM)5.7"" 16MP 3GB+32GB - Black","13,990",https://www.jumia.co.ke/samsung-galaxy-note-4-n910-single-sim5.7-16mp-3gb32gb-black-16676216.html
Apple ," iPhone 6 4.7-Inch Fingerprint(2GB, 16GB) 8MP+7MP-Golden","16,590",https://www.jumia.co.ke/apple-iphone64.7-inch-fingerprint2gb16gb8mp7mp-golden-12088509.html
,,,
Infinix ,"HOT 7 - 16GB - 1GB, 6.2"", 13MP, 4000mAh, Dual SIM - Gold","9,800",https://www.jumia.co.ke/hot-7-16gb-1gb-6.2-13mp-4000mah-dual-sim-gold-infinix-mpg148960.html
Infinix ,"Zero 5 Pro ,128GB+6GB,Dual SIM,4GLTE - Bronze Gold Black","22,539",https://www.jumia.co.ke/zero-5-pro-128gb6gbdual-sim4glte-bronze-gold-black-infinix-mpg162514.html
TECNO ,Y2 2018 - 8GB - 512MB RAM - 2MP Camera - Dual SIM - Grey,"5,230",https://www.jumia.co.ke/y2-2018-8gb-512mb-ram-2mp-camera-dual-sim-grey-tecno-mpg135143.html
TECNO ,"Camon 11 - 6.2"" - 32GB - 3GB RAM - 13MPCamera - (Dual SIM) 4G - Black","14,200",https://www.jumia.co.ke/camon-11-6.2-32gb-3gb-ram-13mp2mp-dual-camera-dual-sim-4g-black-tecno-mpg126502.html
Samsung ,Keystone 2 - E1205 - Black,"2,250",https://www.jumia.co.ke/keystone-e1205-black-samsung-mpg17.html
,,,
Samsung ,"Galaxy S8 Dual SIM card 5.8 Inches (4GB,64GB)-Golden","36,860",https://www.jumia.co.ke/samsung-galaxy-s8-dual-sim-card-5.8-inches-4gb64gb-golden-13552253.html
Ulefone ,"Power 5S - 6.0"" - 64GB - 4GB RAM (21MP+5 MP) Dual Camera - Dual Sim - 13,000 mAh - 4G - Dark grey","23,999",https://www.jumia.co.ke/ulefone-power-5s-6.0-64gb-4gb-ram-21mp5-mp-dual-camera-dual-sim-13000-mah-4g-dark-grey-16356989.html
Infinix ,"Hot S4, 6.2"", 32GB + 3GB, 32MP, Dual SIM, Blue +FREE OTG cable","16,499",https://www.jumia.co.ke/infinix-hot-s4-6.2-32gb-3gb-32mp-dual-sim-blue-free-otg-cable-18530851.html
Bontel ,Bontel Trio-3sim,"1,500",https://www.jumia.co.ke/bontel-bontel-trio-3sim-14896595.html
BlackBerry ,Priv 5.4inch Cellphone 3GB RAM 32GB ROM 4G lte Mobile phone,"25,999",https://www.jumia.co.ke/blackberry-priv-5.4inch-cellphone-3gb-ram-32gb-rom-4g-lte-mobile-phone-13205507.html
,,,
Nokia ,"Nokia X6 - 5.8"" 4GB, 64GB ROM, Dual Sim, Android 8.1 - BLACK","15,650",https://www.jumia.co.ke/nokia-nokia-x6-5.8-4gb-64gb-rom-dual-sim-android-8.1-black-14816652.html
Samsung ,Galaxy S7 Edge 32GB + 4GB - 12MP - Dual SIM - Black Onyx,"29,990",https://www.jumia.co.ke/samsung-galaxy-s7-edge-32gb-4gb-12mp-dual-sim-black-onyx-15894490.html
TECNO ,"Pouvoir 2  AIR LB6 - 6"" ","11,499",https://www.jumia.co.ke/pouvoir-2-air-lb6-6-tecno-mpg163004.html
TECNO ,"POP 2-8GB+1GB RAM- 5.5"" 8MP+ 5MP Cam-Dual SIM-Midnight Black","7,500",https://www.jumia.co.ke/tecno-pop-2-8gb1gb-ram-5.5-8mp-5mp-cam-dual-sim-midnight-black-17175182.html
Oukitel ,"U18,4G 5.85"" 4GB RAM 64GB,Black","11,999",https://www.jumia.co.ke/u18-4g-5.85-4gb-ram-64gb-rom-android-7.0-4000mah-battery-black-oukitel-mpg118433.html
,,,
Apple ,"iPhone 6S, 128GB+ 2GB, (Single SIM), Space Grey","43,999",https://www.jumia.co.ke/apple-iphone-6s-128gb-2gb-single-sim-space-grey-14640466.html
TECNO ,"Camon 11,32GB,3GB,Dual SIM,Blue","13,999",https://www.jumia.co.ke/tecno-camon-1132gb3gbdual-simblue-16314680.html
Ulefone ,"Ulefone Power 5 13000mAh Phone Android 8.1 6.0"" Face ID","29,999",https://www.jumia.co.ke/ulefone-ulefone-power-5-13000mah-phone-android-8.1-6.0-face-id-15449608.html
Samsung ,"Galaxy A50 - 6.4"",128GB+4GB,(Dual SIM) - White","26,399",https://www.jumia.co.ke/galaxy-a50-6.4128gb4gbdual-sim-white-samsung-mpg154486.html
Samsung ,"Galaxy S7 Edge Dual SIM - 5.5"" - 32GB - 4GB RAM - 12MP Camera - Gold Platinum","28,490",https://www.jumia.co.ke/galaxy-s7-edge-5.5-32gb-4gb-ram-12mp-camera-dual-sim-gold-platinum-samsung-mpg112765.html
,,,
BlackBerry ,BlackBerry KEYone 4G Smartphone 4.5 inch 4GB RAM + 64GB ROM Android 7.1 Dual WiFi 3505mAh - BLACK,"28,350",https://www.jumia.co.ke/blackberry-blackberry-keyone-4g-smartphone-4.5-inch-4gb-ram-64gb-rom-android-7.1-dual-wifi-3505mah-black-5773868.html
Samsung ,"Galaxy J7 Neo - 5.5"" - 16GB - 2 GB RAM - 13MP Camera - Dual SIM - 4G LTE - Gold","10,476",https://www.jumia.co.ke/galaxy-j7-neo-5.5-16gb-2-gb-ram-13mp-camera-dual-sim-4g-lte-gold-samsung-mpg28356.html
TECNO ,T401 - Triple SIM bronze grey,"1,849",https://www.jumia.co.ke/tecno-t401-triple-sim-bronze-grey-17058467.html
Samsung ,"Galaxy A30, 6.4"", 64GB + 4GB (Dual SIM), Blue","19,748",https://www.jumia.co.ke/galaxy-a30-6.4-64gb-4gb-dual-sim-blue-samsung-mpg154484.html
Samsung ,"Galaxy A30 - 6.4"",4GB+64GB,(Dual SIM) - Black+ Free Screen Protector","21,999",https://www.jumia.co.ke/samsung-galaxy-a30-6.44gb64gbdual-sim-black-free-screen-protector-17906611.html
,,,
Generic ,"Face Recognition 6.2"" MTK6592 6G RAM+128GB ROM Android 9.1","15,989",https://www.jumia.co.ke/generic-face-recognition-6.2-mtk6592-6g-ram128gb-rom-android-9.1-17004612.html
Nokia ,"6.1, 5.5”, 32GB, 3GB, 16MP, Dual SIM, Black Copper","13,799",https://www.jumia.co.ke/nokia-6.15.5-32gb-3gb-16mpdual-simblack-copper-15157165.html
TECNO ,"CAMON 11 6.2"",3GB+32GB (Dual SIM), Red + FREE OTG Cable","14,300",https://www.jumia.co.ke/camon-11-6.23gb32gb-dual-sim-red-free-otg-cable-tecno-mpg151062.html
X-TIGI ,"V18 Pro- 5.0""- 16GB+1GB- 5MP- 3200mAh- Fingerprint - Android 8.1-Dual SIM- Grey","5,999",https://www.jumia.co.ke/v18-pro-5.0-16gb1gb-5mp-3200mah-fingerprint-android-8.1-dual-sim-grey-x-tigi-mpg130222.html
TECNO ,"Camon CX, 16GB, (Dual SIM), Gold","67,499",https://www.jumia.co.ke/camon-cx-16gb-dual-sim-gold-tecno-mpg28142.html
,,,
TECNO ,Y2 2018 - 8GB - 512MB RAM - 2MP Camera - Dual SIM - Starfa Gray,"5,230",https://www.jumia.co.ke/y2-2018-8gb-512mb-ram-2mp-camera-dual-sim-starfa-gray-tecno-mpg125763.html
Gionee ,Gionee S11 Lite 4GB RAM+32G/64GB ROM 4G Smartphone Snapdragon430 OctaCore 5.7Inch Mobile Phone_Gold,"11,999",https://www.jumia.co.ke/gionee-gionee-s11-lite-4gb-ram32g64gb-rom-4g-smartphone-snapdragon430-octacore-5.7inch-mobile-phonegold-16297749.html
Generic ,6.2〞Smartphone Face/Fingerprint Unlock 4GB RAM+ 64G ROM eight cores Android9.1-red,"12,899",https://www.jumia.co.ke/generic-6.2smartphone-facefingerprint-unlock-4gb-ram-64g-rom-eight-cores-android9.1-red-15966800.html
Atouch  ,"A7 plus 7-Inches RAM 1GB ROM 16GB -5 MP with FREE Screen protector, Power bank and OTG- Gold","4,930",https://www.jumia.co.ke/a7-plus-7-inches-ram-1gb-rom-16gb-5-mp-with-free-screen-protector-power-bank-and-otg-gold-atouch-mpg120772.html
Generic ,"5.0"" Smartphone MTK6580 4G RAM+32GB ROM Android OS 6.0","5,099",https://www.jumia.co.ke/generic-5.0-smartphone-mtk6580-4g-ram32gb-rom-android-os-6.0-17623797.html
,,,
Infinix ,"(X572) 5.7"" Note 4 16GB, (Dual SIM) Black","12,799",https://www.jumia.co.ke/x572-5.7-note-4-16gb-dual-sim-black-infinix-mpg53951.html
Samsung ,"Galaxy A50, 6.4"", 128GB + 4GB (Dual SIM), 4G LTE, White","26,899",https://www.jumia.co.ke/galaxy-a50-6.4-128gb-4gb-dual-sim-4g-lte-white-samsung-mpg162821.html
Cubot ,Cubot J3 3G Smartphone 5.0 inch Android GO Quad Core 1GB RAM 16GB ROM-BLACK,"5,500",https://www.jumia.co.ke/cubot-cubot-j3-3g-smartphone-5.0-inch-android-go-quad-core-1gb-ram-16gb-rom-black-13939607.html
Samsung ,"Galaxy S9 - 5.8"" - 64GB+4GB RAM - 12MP (Single SIM) - Black","51,999",https://www.jumia.co.ke/samsung-galaxy-s9-5.8-64gb4gb-ram-12mp-single-sim-black-18617879.html
Itel ,It 2160 - Dual SIM - Black,959,https://www.jumia.co.ke/it-2160-dual-sim-black-itel-mpg113281.html
,,,
TECNO ,"Spark 3 Pro, 6.2"", 32GB + 2GB (Dual SIM), Gold","12,799",https://www.jumia.co.ke/spark-3-pro-6.2-32gb-2gb-dual-sim-gold-tecno-mpg163023.html
Infinix ,"Note 4 (X572) 16GB+2GB RAM, (Dual SIM) Black","12,390",https://www.jumia.co.ke/note-4-x572-16gb2gb-ram-4glte-dual-sim-milan-black-infinix-mpg105599.html
Infinix ,"Hot S4 - 6.2"", 32GB+3GB,32MP AI Selfie,4G,(Dual SIM), Gray","15,999",https://www.jumia.co.ke/infinix-hot-s4-6.2-32gb3gb32mp-ai-selfie4gdual-sim-gray-16841416.html
Apple ,IPhone 6Plus 5.5-Inch  1G+16G  8MP Smartphone–Gold,"21,900",https://www.jumia.co.ke/apple-iphone-6plus-5.5-inch-1g16g-8mp-smartphonegold-14075747.html
Samsung ,"Galaxy A50 - 4GB+128GB,Dual SIM,4G - Blue +Free Screen Protector","28,799",https://www.jumia.co.ke/samsung-galaxy-a50-4gb128gbdual-sim4g-blue-free-screen-protector-17906608.html
,,,
Samsung ,"Galaxy A30, 6.4” - 16MP - 64GB + 4GB (Dual SIM), 4G LTE, White","22,000",https://www.jumia.co.ke/samsung-galaxy-a30-6.4-16mp-64gb-4gb-dual-sim-4g-lte-white-16112397.html
Samsung ,"Galaxy A30, 6.4”, 64GB + 4GB (Dual SIM), 4G LTE, White","19,597",https://www.jumia.co.ke/galaxy-a30-6.4-64gb-4gb-dual-sim-4g-lte-white-samsung-mpg151240.html
TECNO ,T401 - Triple SIM - Black,"1,799",https://www.jumia.co.ke/tecno-t401-triple-sim-black-16850989.html
Samsung ,"Galaxy A50 - 4GB+128GB, Dual, 4G - BLACK + FREE OTG cable &Phone case","28,499",https://www.jumia.co.ke/samsung-galaxy-a50-4gb128gb-dual-4g-black-free-otg-cable-phone-case-18497828.html
Apple ,iPhone 6 Plus - 64GB - 1GB RAM - 8MP - Single SIM - 4G LTE - Space Grey,"34,999",https://www.jumia.co.ke/apple-iphone-6-plus-64gb-1gb-ram-8mp-single-sim-4g-lte-space-grey-14909959.html
,,,
Infinix ,"Hot S4, 6.2"", 32GB + 3GB (Dual SIM), Grey","16,500",https://www.jumia.co.ke/infinix-hot-s4-6.2-32gb-3gb-dual-sim-grey-16355975.html
Nokia ,oriiginal Nokia C2-05 0.3MP Camera Radio Bluetooth GSM 900 / 1800,"2,680",https://www.jumia.co.ke/nokia-oriiginal-nokia-c2-05-0.3mp-camera-radio-bluetooth-gsm-900-1800-14112800.html
Bontel ,"Little lover L1-1.54""-0.3MP-800mAh (Dual Sim) Black","2,299",https://www.jumia.co.ke/bontel-little-lover-l1-1.54-0.3mp-800mah-dual-sim-black-17363034.html
HTC ,HTC  Second-hand phone M9+ 5.2 Inch QHD ( 32GB ROM)  13MP + 4MP Smartphone - Gold,"10,257",https://www.jumia.co.ke/htc-htc-second-hand-phone-m9-5.2-inch-qhd-32gb-rom-13mp-4mp-smartphone-gold-15162708.html
Wiko ,"Sunny 2- 4.0""-8GB-512MB RAM-5MP-Dual Sim- Space Grey","3,998",https://www.jumia.co.ke/sunny-2-4.0-8gb-512mb-ram-5mp-dual-sim-space-grey-wiko-mpg154799.html
,,,
TECNO ,"CAMON 11, 3GB + 32GB (Dual SIM), Black","14,199",https://www.jumia.co.ke/tecno-camon-11-3gb-32gb-dual-sim-black-17360325.html
Nokia ,106 - Grey - Dual SIM,"2,200",https://www.jumia.co.ke/nokia-106-grey-dual-sim-14789799.html
TECNO ,"Camon 11 Pro,  (6GB+64GB) ,4GLTE(Dual SiM) 2.0GHz Octa-Core  - Black","19,999",https://www.jumia.co.ke/tecno-camon-11-pro-6gb64gb-4gltedual-sim-2.0ghz-octa-core-black-17507438.html
Samsung ,"Galaxy A70, 6.7"", 128GB + 6GB (Dual SIM), Black","37,000",https://www.jumia.co.ke/samsung-galaxy-a70-6.7-128gb-6gb-dual-sim-black-18532235.html
Apple ,iPhone 6S Plus 5.5Inch 2GB+16GB-12MP Smartphone-4G HD Silver,"29,999",https://www.jumia.co.ke/iphone-6s-plus-5.5-16gb-2gb-ram-12mp-camera-silver-apple-mpg4966.html
,,,
Huawei ,"Y5 2019, 32GB+2GB,Brown (Dual Sim)","11,999",https://www.jumia.co.ke/huawei-y5-2019-32gb2gbbrown-dual-sim-16987159.html
TECNO ,"CAMON 11, 3GB + 32GB (Dual SIM), Black","14,000",https://www.jumia.co.ke/tecno-camon-11-3gb-32gb-dual-sim-black-17365967.html
